Anhui,安徽省,913011,Hefei,合肥市,3288965
Gansu,甘肃省,153314,Gannan Tibetan Autonomous Prefecture,甘南藏族自治州,165639,Maqu County,玛曲县,2693681
Gansu,甘肃省,153314,Gannan Tibetan Autonomous Prefecture,甘南藏族自治州,165639,Xiahe County,夏河县,2693682
Gansu,甘肃省,153314,Jiayuguan,嘉峪関市,165664,Changcheng District,长城区,5662241
Gansu,甘肃省,153314,Jiayuguan,嘉峪関市,165664,Jingtie District,镜铁区,5662242
Gansu,甘肃省,153314,Jiayuguan,嘉峪関市,165664,Xiongguan District,雄关区,5662243
Gansu,甘肃省,153314,Jinchang,金昌市,2705765,Yongchang County,永昌县,2705764
Gansu,甘肃省,153314,Jinchang,金昌市,2705765,Jinchuan District,金川区,2705763
Gansu,甘肃省,153314,Jiuquan,酒泉市,165655,Suzhou District,肃州区,2707424
Gansu,甘肃省,153314,Jiuquan,酒泉市,165655,Jinta County,金塔县,2707422
Gansu,甘肃省,153314,Jiuquan,酒泉市,165655,Yumen City,玉门市,2707425
Gansu,甘肃省,153314,Jiuquan,酒泉市,165655,Guazhou County,瓜州县,2707421
Gansu,甘肃省,153314,Jiuquan,酒泉市,165655,Dunhuang City,敦煌市,2707420
Gansu,甘肃省,153314,Jiuquan,酒泉市,165655,Subei Mongol Autonomous County,肃北蒙古族自治县,2707423
Gansu,甘肃省,153314,Jiuquan,酒泉市,165655,Aksai Kazakh Autonomous County,阿克塞哈萨克族自治县,2707419
Gansu,甘肃省,153314,Lanzhou,兰州市,2701949,Yongdeng County,永登县,2702683
Gansu,甘肃省,153314,Lanzhou,兰州市,2701949,Gaolan County,皋兰县,2701702
Gansu,甘肃省,153314,Lanzhou,兰州市,2701949,Qilihe District,七里河区,2702681
Gansu,甘肃省,153314,Lanzhou,兰州市,2701949,Anning District,安宁区,2702679
Gansu,甘肃省,153314,Lanzhou,兰州市,2701949,Xigu District,西固区,2702682
Gansu,甘肃省,153314,Lanzhou,兰州市,2701949,Honggu,红古区,2702680
Gansu,甘肃省,153314,Lanzhou,兰州市,2701949,Chengguan District,城关区,2701972
Gansu,甘肃省,153314,Lanzhou,兰州市,2701949,Yuzhong County,榆中县,2701973
Gansu,甘肃省,153314,Linxia Hui Autonomous Prefecture,临夏回族自治州,2697555,Linxia City,临夏市,5910317
Gansu,甘肃省,153314,Linxia Hui Autonomous Prefecture,临夏回族自治州,2697555,Linxia County,临夏县,2700760
Gansu,甘肃省,153314,Linxia Hui Autonomous Prefecture,临夏回族自治州,2697555,Kangle County,康乐县,2700759
Gansu,甘肃省,153314,Linxia Hui Autonomous Prefecture,临夏回族自治州,2697555,Yongjing County,永靖县,2700761
Gansu,甘肃省,153314,Linxia Hui Autonomous Prefecture,临夏回族自治州,2697555,Guanghe County,广河县,2700757
Gansu,甘肃省,153314,Linxia Hui Autonomous Prefecture,临夏回族自治州,2697555,Hezheng County,和政县,2700758
Gansu,甘肃省,153314,Linxia Hui Autonomous Prefecture,临夏回族自治州,2697555,Dongxiang Autonomous County,东乡族自治县,2700756
Gansu,甘肃省,153314,Linxia Hui Autonomous Prefecture,临夏回族自治州,2697555,Jishishan Bonan, Dongxiang and Salar Autonomous County,积石山保安族东乡族撒拉族自治县,2697554
Gansu,甘肃省,153314,Longnan City,陇南市,2697126,Li County,礼县,2697239
Gansu,甘肃省,153314,Longnan City,陇南市,2697126,Xihe County,西和县,2697243
Gansu,甘肃省,153314,Longnan City,陇南市,2697126,Tanchang County,宕昌县,2697236
Gansu,甘肃省,153314,Longnan City,陇南市,2697126,Wudu District,武都区,2697242
Gansu,甘肃省,153314,Longnan City,陇南市,2697126,Wen County,文县,2697241
Gansu,甘肃省,153314,Longnan City,陇南市,2697126,Kang County,康县,2697238
Gansu,甘肃省,153314,Longnan City,陇南市,2697126,Cheng County,成县,2697235
Gansu,甘肃省,153314,Longnan City,陇南市,2697126,Hui County,徽县,2697237
Gansu,甘肃省,153314,Longnan City,陇南市,2697126,Liangdang County,两当县,2697240
Gansu,甘肃省,153314,Pingliang City,平凉市,2696771,Jingchuan County,泾川县,2696778
Gansu,甘肃省,153314,Pingliang City,平凉市,2696771,Chongxin County,崇信县,2696776
Gansu,甘肃省,153314,Pingliang City,平凉市,2696771,Lingtai County,灵台县,2696781
Gansu,甘肃省,153314,Pingliang City,平凉市,2696771,Kongtong District,崆峒区,2696780
Gansu,甘肃省,153314,Pingliang City,平凉市,2696771,Huating City,华亭市,2696777
Gansu,甘肃省,153314,Pingliang City,平凉市,2696771,Zhuanglang County,庄浪县,2696782
Gansu,甘肃省,153314,Pingliang City,平凉市,2696771,Jingning County,静宁县,2696779
Gansu,甘肃省,153314,Qingyang City,庆阳市,165866,Xifeng District,西峰区,2696688
Gansu,甘肃省,153314,Qingyang City,庆阳市,165866,Zhenyuan County,镇原县,2696691
Gansu,甘肃省,153314,Qingyang City,庆阳市,165866,Zhengning County,正宁县,2696690
Gansu,甘肃省,153314,Qingyang City,庆阳市,165866,Ning County,宁县,2696687
Gansu,甘肃省,153314,Qingyang City,庆阳市,165866,Huachi County,华池县,2696686
Gansu,甘肃省,153314,Qingyang City,庆阳市,165866,Heshui County,合水县,2696685
Gansu,甘肃省,153314,Qingyang City,庆阳市,165866,Huan County,环县,2696689
Gansu,甘肃省,153314,Qingyang City,庆阳市,165866,Qingcheng County,庆城县,1993963
Gansu,甘肃省,153314,Tianshui,天水市,2697305,Maiji District,麦积区,2697471
Gansu,甘肃省,153314,Tianshui,天水市,2697305,Qinzhou District,秦州区,2697474
Gansu,甘肃省,153314,Tianshui,天水市,2697305,Qingshui County,清水县,2697473
Gansu,甘肃省,153314,Tianshui,天水市,2697305,Zhangjiachuan Hui Autonomous County,张家川回族自治县,2697476
Gansu,甘肃省,153314,Tianshui,天水市,2697305,Qin'an County,秦安县,2697472
Gansu,甘肃省,153314,Tianshui,天水市,2697305,Wushan County,武山县,2697475
Gansu,甘肃省,153314,Tianshui,天水市,2697305,Gangu County,甘谷县,2697470
Gansu,甘肃省,153314,Wuwei,无为市,3262034,Gulang County,古浪县,165844
Gansu,甘肃省,153314,Wuwei,无为市,3262034,Liangzhou District,凉州区,165845
Gansu,甘肃省,153314,Wuwei,无为市,3262034,Minqin County,民勤县,165831
Gansu,甘肃省,153314,Wuwei,无为市,3262034,Bairi Tibetan Autonomous County,天祝藏族自治县,165846
Gansu,甘肃省,153314,Zhangye,张掖市,165803,Ganzhou District,甘州区,2706353
Gansu,甘肃省,153314,Zhangye,张掖市,165803,Linze County,临泽县,2706355
Gansu,甘肃省,153314,Zhangye,张掖市,165803,Gaotai County,高台县,2706354
Gansu,甘肃省,153314,Zhangye,张掖市,165803,Minle County,民乐县,2706356
Gansu,甘肃省,153314,Zhangye,张掖市,165803,Shandan County,山丹县,2706357
Gansu,甘肃省,153314,Zhangye,张掖市,165803,Sunan Yugur Autonomous County,肃南裕固族自治县,165824
Gansu,甘肃省,153314,Zhangye,张掖市,165803,Shandan horse breeding area,甘肃中牧山丹马场,2706352
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Banfu,板芙,5668287
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Dachong,大涌镇,5668288
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Dongfeng,东凤,5668289
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Dongqu Subdistrict,东区街道,5668290
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Dongsheng,东升,5668291
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Fusha,阜沙,5668292
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Gangkou,港口,5668293
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Guzhen,古镇,5668294
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Henglan,横栏,5668295
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Huangpu,黄圃,5668167
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Minzhong,民众,5668296
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Nanlang,南朗,5668297
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Nanqu Subdistrict,南区街道,5668298
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Nantou,南头,5668299
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Shaxi,沙溪镇,5668300
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Sanjiao,三角,5668301
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Shenwan,神湾,5668302
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Sanxiang,三乡,5668303
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Tanzhou,坦洲,4423720
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Torch Hi-tech Industrial Development Zone Subdistrict,火炬开发区街道,5668305
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Wuguishan Subdistrict,五桂山街道,5668306
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Xiaolan,小榄,5668307
Guangdong,广东省,911844,Zhongshan City,中山,3464878,Xiqu Subdistrict,西区街道,5668308
Guangdong,广东省,911844,Zhuhai,珠海,3464829,Xiangzhou District,香洲区,5405551
Guangdong,广东省,911844,Zhuhai,珠海,3464829,Doumen District,斗门区,5405557
Guangdong,广东省,911844,Zhuhai,珠海,3464829,Jinwan District,金湾区,5405561
Guangdong,广东省,911844,Foshan City,佛山,3464719,Sanshui District,三水区,3464717
Guangdong,广东省,911844,Foshan City,佛山,3464719,Shunde District,顺德区,3464718
Guangdong,广东省,911844,Foshan City,佛山,3464719,Chancheng District,禅城区,3464714
Guangdong,广东省,911844,Foshan City,佛山,3464719,Gaoming District,高明区,3464715
Guangdong,广东省,911844,Foshan City,佛山,3464719,Nanhai District,南海区,3464716
Guangdong,广东省,911844,Shenzhen,深圳市,3464353,Bao'an District,宝安区,5664101
Guangdong,广东省,911844,Shenzhen,深圳市,3464353,Futian District,福田区,5664191
Guangdong,广东省,911844,Shenzhen,深圳市,3464353,Longgang District,龙岗区,5664102
Guangdong,广东省,911844,Shenzhen,深圳市,3464353,Longhua District,龙华区,5664193
Guangdong,广东省,911844,Shenzhen,深圳市,3464353,Luohu District,罗湖区,5664194
Guangdong,广东省,911844,Shenzhen,深圳市,3464353,Nanshan district,南山区,5664195
Guangdong,广东省,911844,Shenzhen,深圳市,3464353,Pingshan District,坪山区,4590423
Guangdong,广东省,911844,Shenzhen,深圳市,3464353,Yantian District,盐田区,5663273
Guangdong,广东省,911844,Shenzhen,深圳市,3464353,Guangming District,光明区,5664192
Guangdong,广东省,911844,Shenzhen,深圳市,3464353,Shenshan Special Cooperation Zone,深汕特别合作区,9223823
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Chang'an,长安,5664999
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Changping,常平,5665802
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Chashan,茶山,5665522
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Dalang,大朗,5665660
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Dalingshan,大岭山,5665068
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Daojiao,道滘,5665100
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Dongcheng Subdistrict,东城街道,5665476
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Dongkeng,东坑,5665827
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Fenggang,凤岗镇,4424350
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Gaobu,高埗,5665167
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Guancheng Subdistrict,莞城,4424333
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Hengli,横沥,5665814
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Hongmei,洪梅,5665109
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Huangjiang,黄江,5665673
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Houjie,厚街,5665086
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Humen,虎门,5664991
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Liaobu,寮步,5665550
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Machong,麻涌,5664241
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Nancheng Subdistrict,南城街道,5665398
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Qiaotou,桥头,5665596
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Qingxi,清溪,4590333
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Qishi,企石,5665593
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Shatian,沙田,5664242
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Shijie,石碣,5665229
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Shilong,石龙,5665266
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Shipai,石排,5665567
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Tangxia,塘厦,5665776
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Wangniudun,望牛墩,5665113
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Wanjiang,万江街道,5665119
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Xiegang,谢岗,4590392
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Zhangmutou,樟木头,5665803
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Zhongtang,中堂,5664243
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Songshan Lake,松山湖园区,6613010
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Humen Port Management Committee,虎门港管委会,6613004
Guangdong,广东省,911844,Dongguan City,东莞市,3464319,Dongguan ecological park,东莞生态园,6613003
Guangdong,广东省,911844,Huizhou City,惠州市,3209912,Daya Bay Economic and Technological Development Zone,大亚湾经济技术开发区,8309525
Guangdong,广东省,911844,Huizhou City,惠州市,3209912,Boluo County,博罗县,3209907
Guangdong,广东省,911844,Huizhou City,惠州市,3209912,Huicheng District,惠城区,3209659
Guangdong,广东省,911844,Huizhou City,惠州市,3209912,Huidong County,惠东县,3209908
Guangdong,广东省,911844,Huizhou City,惠州市,3209912,Huiyang District,惠阳区,3209073
Guangdong,广东省,911844,Huizhou City,惠州市,3209912,Longmen County,龙门县,3209909
Guangdong,广东省,911844,Jiangmen City,江门,3463901,Heshan City,鹤山市,3463955
Guangdong,广东省,911844,Jiangmen City,江门,3463901,Pengjiang District,蓬江区,3463957
Guangdong,广东省,911844,Jiangmen City,江门,3463901,Enping City,恩平市,3032046
Guangdong,广东省,911844,Jiangmen City,江门,3463901,Jianghai District,江海区,3463956
Guangdong,广东省,911844,Jiangmen City,江门,3463901,Kaiping City,开平市,3032047
Guangdong,广东省,911844,Jiangmen City,江门,3463901,Taishan City,台山市,3463958
Guangdong,广东省,911844,Jiangmen City,江门,3463901,Xinhui District,新会区,3463959
Guangdong,广东省,911844,Guangzhou City,广州,3287346,Baiyun District,白云区,3987393
Guangdong,广东省,911844,Guangzhou City,广州,3287346,Huadu District,花都区,3287616
Guangdong,广东省,911844,Guangzhou City,广州,3287346,Liwan District,荔湾区,3287617
Guangdong,广东省,911844,Guangzhou City,广州,3287346,Panyu District,番禺区,3287618
Guangdong,广东省,911844,Guangzhou City,广州,3287346,Haizhu District,海珠区,3287615
Guangdong,广东省,911844,Guangzhou City,广州,3287346,Nansha District,南沙区,3287345
Guangdong,广东省,911844,Guangzhou City,广州,3287346,Conghua District,从化区,3287298
Guangdong,广东省,911844,Guangzhou City,广州,3287346,Zengcheng District,增城区,3287299
Guangdong,广东省,911844,Guangzhou City,广州,3287346,Yuexiu District,越秀区,3987394
Guangdong,广东省,911844,Guangzhou City,广州,3287346,Huangpu District,黄埔区,3987437
Guangdong,广东省,911844,Guangzhou City,广州,3287346,Tianhe District,天河区,3987435
Guangdong,广东省,911844,Shantou,汕头市,3282750,Chaoyang District,潮阳区,3283304
Guangdong,广东省,911844,Shantou,汕头市,3282750,Longhu District,龙湖区,3283308
Guangdong,广东省,911844,Shantou,汕头市,3282750,Chenghai District,澄海区,3283305
Guangdong,广东省,911844,Shantou,汕头市,3282750,Nan'ao County,南澳县,3283309
Guangdong,广东省,911844,Shantou,汕头市,3282750,Chaonan District,潮南区,3283303
Guangdong,广东省,911844,Shantou,汕头市,3282750,Haojiang District,濠江区,3283306
Guangdong,广东省,911844,Shantou,汕头市,3282750,Jinping District,金平区,3283307
Guangdong,广东省,911844,Shanwei,汕尾市,3282610,Chengqu District,城区,3282606
Guangdong,广东省,911844,Shanwei,汕尾市,3282610,Lufeng City,陆丰市,3282608
Guangdong,广东省,911844,Shanwei,汕尾市,3282610,Luhe County,陆河县,3282609
Guangdong,广东省,911844,Shanwei,汕尾市,3282610,Haifeng County,海丰县,3282607
Guangdong,广东省,911844,Maoming City,茂名市,2689018,Dianbai District,电白区,4581422
Guangdong,广东省,911844,Maoming City,茂名市,2689018,Gaozhou City,高州市,3180602
Guangdong,广东省,911844,Maoming City,茂名市,2689018,Huazhou City,化州市,3180603
Guangdong,广东省,911844,Maoming City,茂名市,2689018,Maonan District,茂南区,4581423
Guangdong,广东省,911844,Maoming City,茂名市,2689018,Xinyi City,信宜市,3180604
Guangdong,广东省,911844,Chaozhou,潮州市,3244431,Xiangqiao District,湘桥区,3244427
Guangdong,广东省,911844,Chaozhou,潮州市,3244431,Raoping County,饶平县,3244425
Guangdong,广东省,911844,Chaozhou,潮州市,3244431,Chao'an District,潮安区,3244424
Guangdong,广东省,911844,Heyuan City,河源市,3241970,Dongyuan County,东源县,3241964
Guangdong,广东省,911844,Heyuan City,河源市,3241970,Lianping County,连平县,3241966
Guangdong,广东省,911844,Heyuan City,河源市,3241970,Heping County,和平县,3241965
Guangdong,广东省,911844,Heyuan City,河源市,3241970,Longchuan County,龙川县,3241967
Guangdong,广东省,911844,Heyuan City,河源市,3241970,Zijin County,紫金县,3241969
Guangdong,广东省,911844,Heyuan City,河源市,3241970,Yuancheng District,源城区,3241968
Guangdong,广东省,911844,Meizhou,梅州市,3233743,Meijiang District,梅江区,3241974
Guangdong,广东省,911844,Meizhou,梅州市,3233743,Jiaoling County,蕉岭县,3233738
Guangdong,广东省,911844,Meizhou,梅州市,3233743,Dabu County,大埔县,3233736
Guangdong,广东省,911844,Meizhou,梅州市,3233743,Xingning,兴宁市,3233742
Guangdong,广东省,911844,Meizhou,梅州市,3233743,Pingyuan County,平远县,3233740
Guangdong,广东省,911844,Meizhou,梅州市,3233743,Meixian District,梅县区,3233739
Guangdong,广东省,911844,Meizhou,梅州市,3233743,Wuhua County,五华县,3233741
Guangdong,广东省,911844,Meizhou,梅州市,3233743,Fengshun County,丰顺县,3233737
Guangdong,广东省,911844,Zhaoqing City,肇庆市,3205802,Sihui City,四会市,3205801
Guangdong,广东省,911844,Zhaoqing City,肇庆市,3205802,Duanzhou District,端州区,3205796
Guangdong,广东省,911844,Zhaoqing City,肇庆市,3205802,Huaiji County,怀集县,3205800
Guangdong,广东省,911844,Zhaoqing City,肇庆市,3205802,Gaoyao City,高要市,3205798
Guangdong,广东省,911844,Zhaoqing City,肇庆市,3205802,Fengkai County,封开县,3205797
Guangdong,广东省,911844,Zhaoqing City,肇庆市,3205802,Dinghu District,鼎湖区,3205795
Guangdong,广东省,911844,Zhaoqing City,肇庆市,3205802,Deqing County,德庆县,3205794
Guangdong,广东省,911844,Zhaoqing City,肇庆市,3205802,Guangning County,广宁县,3205799
Guangdong,广东省,911844,Shaoguan City,韶関市,3203994,Lechang City,乐昌市,3124098
Guangdong,广东省,911844,Shaoguan City,韶関市,3203994,Ruyuan Yao Autonomous County,乳源瑶族自治县,3124099
Guangdong,广东省,911844,Shaoguan City,韶関市,3203994,Renhua County,仁化县,3203988
Guangdong,广东省,911844,Shaoguan City,韶関市,3203994,Wujiang District,武江区,3203991
Guangdong,广东省,911844,Shaoguan City,韶関市,3203994,Xinfeng County,新丰县,3203992
Guangdong,广东省,911844,Shaoguan City,韶関市,3203994,Qujiang District,曲江区,3203987
Guangdong,广东省,911844,Shaoguan City,韶関市,3203994,Zhenjiang District,浈江区,3203993
Guangdong,广东省,911844,Shaoguan City,韶関市,3203994,Shixing County,始兴县,3203989
Guangdong,广东省,911844,Shaoguan City,韶関市,3203994,Wengyuan County,翁源县,3203990
Guangdong,广东省,911844,Shaoguan City,韶関市,3203994,Nanxiong City,南雄市,3203986
Guangdong,广东省,911844,Qingyuan City,清远市,3124223,Fogang County,佛冈县,3124215
Guangdong,广东省,911844,Qingyuan City,清远市,3124223,Yingde City,英德市,3124222
Guangdong,广东省,911844,Qingyuan City,清远市,3124223,Liannan Yao Autonomous County,连南瑶族自治县,3124216
Guangdong,广东省,911844,Qingyuan City,清远市,3124223,Yangshan County,阳山县,3124221
Guangdong,广东省,911844,Qingyuan City,清远市,3124223,Lianzhou City,连州市,3124218
Guangdong,广东省,911844,Qingyuan City,清远市,3124223,Lianshan Zhuang and Yao Autonomous County,连山壮族瑶族自治县,3124217
Guangdong,广东省,911844,Qingyuan City,清远市,3124223,Qingcheng District,清城区,3124219
Guangdong,广东省,911844,Qingyuan City,清远市,3124223,Qingxin District,清新区,3124220
Guangdong,广东省,911844,Yangjiang City,阳江市,3032037,Yangchun City,阳春市,3032034
Guangdong,广东省,911844,Yangjiang City,阳江市,3032037,Yangdong District,阳东区,3032035
Guangdong,广东省,911844,Yangjiang City,阳江市,3032037,Yangxi County,阳西县,3032036
Guangdong,广东省,911844,Yangjiang City,阳江市,3032037,Jiangcheng District,江城区,3032033
Guangdong,广东省,911844,Zhanjiang City,湛江市,3484419,Chikan District,赤坎区,4583749
Guangdong,广东省,911844,Zhanjiang City,湛江市,3484419,Leizhou City,雷州市,3484516
Guangdong,广东省,911844,Zhanjiang City,湛江市,3484419,Lianjiang City,廉江市,4582413
Guangdong,广东省,911844,Zhanjiang City,湛江市,3484419,Mazhang District,麻章区,4583581
Guangdong,广东省,911844,Zhanjiang City,湛江市,3484419,Potou District,坡头区,4582405
Guangdong,广东省,911844,Zhanjiang City,湛江市,3484419,Suixi County,遂溪县,4583535
Guangdong,广东省,911844,Zhanjiang City,湛江市,3484419,Xiashan District,霞山区,4583751
Guangdong,广东省,911844,Zhanjiang City,湛江市,3484419,Xuwen County,徐闻县,3484449
Guangdong,广东省,911844,Zhanjiang City,湛江市,3484419,Wuchuan City,吴川市,4582214
Guangdong,广东省,911844,Jieyang City,揭阳市,3282749,Puning City,普宁市,3283325
Guangdong,广东省,911844,Jieyang City,揭阳市,3282749,Jiexi County,揭西县,3283324
Guangdong,广东省,911844,Jieyang City,揭阳市,3282749,Huilai County,恵来県,3283322
Guangdong,广东省,911844,Jieyang City,揭阳市,3282749,Jiedong District,揭东区,3283323
Guangdong,广东省,911844,Jieyang City,揭阳市,3282749,Rongcheng District,榕城区,3283326
Guangdong,广东省,911844,Yunfu City,云浮市,3032080,Xinxing County,新兴县,3031848
Guangdong,广东省,911844,Yunfu City,云浮市,3032080,Yuncheng District,云城区,3032079
Guangdong,广东省,911844,Yunfu City,云浮市,3032080,Yun'an County,云安县,3032077
Guangdong,广东省,911844,Yunfu City,云浮市,3032080,Yunan County,郁南县,3032078
Guangdong,广东省,911844,Yunfu City,云浮市,3032080,Luoding City,罗定市,3032076
Guizhou,贵州省,286937,Anshun City,安顺市,2782250,Ziyun Miao and Buyei Autonomous County,紫云苗族布依族自治县,2782277
Guizhou,贵州省,286937,Anshun City,安顺市,2782250,Zhenning Buyei and Miao Autonomous County,镇宁布依族苗族自治县,2782276
Guizhou,贵州省,286937,Anshun City,安顺市,2782250,Guanling Buyei and Miao Autonomous County,关岭布依族苗族自治县,2782274
Guizhou,贵州省,286937,Anshun City,安顺市,2782250,Puding County,普定县,2782275
Guizhou,贵州省,286937,Anshun City,安顺市,2782250,Pingba District,平坝区,2782247
Guizhou,贵州省,286937,Anshun City,安顺市,2782250,Xixiu District,西秀区,2782248
Guizhou,贵州省,286937,Guiyang City,贵阳市,2782246,Guanshanhu District,观山湖区,2783467
Guizhou,贵州省,286937,Guiyang City,贵阳市,2782246,Baiyun District,白云区,2783466
Guizhou,贵州省,286937,Guiyang City,贵阳市,2782246,Kaiyang County,开阳县,2783469
Guizhou,贵州省,286937,Guiyang City,贵阳市,2782246,Xiuwen County,修文县,2783474
Guizhou,贵州省,286937,Guiyang City,贵阳市,2782246,Wudang District,乌当区,2783472
Guizhou,贵州省,286937,Guiyang City,贵阳市,2782246,Yunyan District,云岩区,2783475
Guizhou,贵州省,286937,Guiyang City,贵阳市,2782246,Nanming District,南明区,2783470
Guizhou,贵州省,286937,Guiyang City,贵阳市,2782246,Huaxi District,花溪区,2783468
Guizhou,贵州省,286937,Guiyang City,贵阳市,2782246,Qingzhen City,清镇市,2783471
Guizhou,贵州省,286937,Guiyang City,贵阳市,2782246,Xifeng County,息烽县,2783473
Guizhou,贵州省,286937,Qianxinan Buyei and Miao Autonomous Prefecture,黔西南布依族苗族自治州,2781292,Xingren County,兴仁县,2781288
Guizhou,贵州省,286937,Qianxinan Buyei and Miao Autonomous Prefecture,黔西南布依族苗族自治州,2781292,Pu'an County,普安县,2781285
Guizhou,贵州省,286937,Qianxinan Buyei and Miao Autonomous Prefecture,黔西南布依族苗族自治州,2781292,Xingyi City,兴义市,2781289
Guizhou,贵州省,286937,Qianxinan Buyei and Miao Autonomous Prefecture,黔西南布依族苗族自治州,2781292,Anlong County,安龙县,2781283
Guizhou,贵州省,286937,Qianxinan Buyei and Miao Autonomous Prefecture,黔西南布依族苗族自治州,2781292,Wangmo County,望谟县,2781287
Guizhou,贵州省,286937,Qianxinan Buyei and Miao Autonomous Prefecture,黔西南布依族苗族自治州,2781292,Ceheng County,册亨县,2781284
Guizhou,贵州省,286937,Qianxinan Buyei and Miao Autonomous Prefecture,黔西南布依族苗族自治州,2781292,Zhenfeng County,贞丰县,2781290
Guizhou,贵州省,286937,Qianxinan Buyei and Miao Autonomous Prefecture,黔西南布依族苗族自治州,2781292,Qinglong County,晴隆县,2781286
Guizhou,贵州省,286937,Liupanshui City,六盘水市,2780191,Panzhou City,盘州市,2780188
Guizhou,贵州省,286937,Liupanshui City,六盘水市,2780191,Zhongshan District,钟山区,2780190
Guizhou,贵州省,286937,Liupanshui City,六盘水市,2780191,Shuicheng County,水城县,2780189
Guizhou,贵州省,286937,Liupanshui City,六盘水市,2780191,Liuzhi Special District,六枝特区,2780187
Guizhou,贵州省,286937,Bijie City,毕节市,2780074,Nayong County,纳雍县,2780069
Guizhou,贵州省,286937,Bijie City,毕节市,2780074,Zhijin County,织金县,2780073
Guizhou,贵州省,286937,Bijie City,毕节市,2780074,Qianxi County,黔西县,2780070
Guizhou,贵州省,286937,Bijie City,毕节市,2780074,Dafang County,大方县,2780066
Guizhou,贵州省,286937,Bijie City,毕节市,2780074,Qixingguan District,七星关区,2780071
Guizhou,贵州省,286937,Bijie City,毕节市,2780074,Hezhang County,赫章县,2780067
Guizhou,贵州省,286937,Bijie City,毕节市,2780074,Jinsha County,金沙县,2780068
Guizhou,贵州省,286937,Bijie City,毕节市,2780074,Weining Yi Hui and Miao Autonomous County,威宁彝族回族苗族自治县,2780072
Guizhou,贵州省,286937,Tongren City,铜仁市,2778223,Songtao Miao Autonomous County,松桃苗族自治县,2778218
Guizhou,贵州省,286937,Tongren City,铜仁市,2778223,Yinjiang Tujia and Miao Autonomous County,印江县,2778221
Guizhou,贵州省,286937,Tongren City,铜仁市,2778223,Jiangkou County,江口县,2778215
Guizhou,贵州省,286937,Tongren City,铜仁市,2778223,Yuping Dong Autonomous County,玉屏侗族自治县,2778222
Guizhou,贵州省,286937,Tongren City,铜仁市,2778223,Wanshan District,万山区,2778219
